Beta,Epsilon,Gamma,Kappa,Iota,Eta,Delta,Alpha,non_who,Lambda,Mu,total_vaccinations_per_hundred,gdp_per_capita,aged_70_older,life_expectancy,new_cases_smoothed_per_million,new_deaths_smoothed_per_million
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.19,13367.565,5.43,78.93,444.474,8.146
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.48,13367.565,5.43,78.93,383.315,6.479
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,5.07,13367.565,5.43,78.93,285.835,5.403
0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.9,1.1,0.0,0.0,7.0,13367.565,5.43,78.93,145.112,3.672
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,23.13,13367.565,5.43,78.93,48.328,0.295
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.409999999999998,92.58999999999996,0.0,0.0,1.2149999999999999,11669.077,5.331,76.98,35.998,0.113
0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.39,82.61,0.0,0.0,0.78,11669.077,5.331,76.98,34.901,0.279
0.0,0.0,0.0,0.0,0.0,0.0,3.85,0.0,96.15,0.0,0.0,1.65,11669.077,5.331,76.98,27.173,0.312
4.17,0.0,0.0,0.0,0.0,0.0,2.08,12.5,81.25,0.0,0.0,3.9,11669.077,5.331,76.98,15.125,0.126
0.0,0.0,0.0,0.0,0.0,1.52,0.0,90.91,7.57,0.0,0.0,4.77,11669.077,5.331,76.98,75.092,0.412
0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.91,9.09,0.0,0.0,7.3,11669.077,5.331,76.98,110.791,1.023
0.0,0.0,0.0,0.0,0.0,0.0,6.98,88.37,4.65,0.0,0.0,9.1,11669.077,5.331,76.98,127.538,1.316
0.0,0.0,0.0,0.0,0.0,0.0,9.84,88.52,1.64,0.0,0.0,13.17,11669.077,5.331,76.98,119.238,3.13
0.7,0.0,0.0,0.0,0.0,0.0,9.15,85.92,4.23,0.0,0.0,16.31,11669.077,5.331,76.98,90.962,2.339
1.41,0.0,0.0,0.0,0.0,0.0,39.44,57.75,1.4,0.0,0.0,25.3,11669.077,5.331,76.98,63.842,1.761
0.0,0.0,0.0,0.0,0.0,0.0,46.34,52.44,1.22,0.0,0.0,42.99,11669.077,5.331,76.98,78.163,2.127
0.0,0.0,0.0,0.0,0.0,0.0,88.14,11.02,0.84,0.0,0.0,111.575,11669.077,5.331,76.98,127.445,4.326
0.0,0.0,0.0,0.0,0.0,0.0,96.12,3.88,0.0,0.0,0.0,82.62,11669.077,5.331,76.98,237.551,8.619
0.0,0.0,0.0,0.0,0.0,0.0,97.76,2.24,0.0,0.0,0.0,101.91,11669.077,5.331,76.98,198.483,8.832
0.0,0.0,0.0,0.0,0.0,0.0,97.9,2.1,0.0,0.0,0.0,115.67,11669.077,5.331,76.98,116.473,5.23
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,123.0,11669.077,5.331,76.98,44.032,2.465
0.0,0.0,0.0,0.0,0.0,0.0,96.43,0.0,3.57,0.0,0.0,128.22,11669.077,5.331,76.98,34.25,1.017
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,119.815,11669.077,5.331,76.98,33.187,0.797
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,84.91499999999999,29524.265,13.778,75.93,15.242,0.106
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.6599999999999999,29524.265,13.778,75.93,783.896,11.365
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,14.21,29524.265,13.778,75.93,1055.232,14.446
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.36,29524.265,13.778,75.93,859.524,17.154
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.96,29524.265,13.778,75.93,687.024,14.393
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2.56,29524.265,13.778,75.93,357.427,10.516
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.97,95.03,0.0,0.0,4.8,29524.265,13.778,75.93,219.926,6.639
0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.78,89.22,0.0,0.0,7.33,29524.265,13.778,75.93,180.36,5.205
0.33,0.0,0.0,0.0,0.0,0.0,0.0,29.05,70.62,0.0,0.0,11.49,29524.265,13.778,75.93,161.028,4.408
0.29,0.0,0.0,0.0,0.0,0.0,0.0,59.78,39.93,0.0,0.0,15.36,29524.265,13.778,75.93,196.293,4.036
0.06,0.0,0.0,0.0,0.0,0.0,0.0,79.8,20.14,0.0,0.0,21.4,29524.265,13.778,75.93,310.531,2.921
0.06,0.0,0.12,0.0,0.0,0.0,0.0,89.3,10.52,0.0,0.0,29.28,29524.265,13.778,75.93,395.612,3.877
0.0,0.0,0.06,0.0,0.06,0.0,0.0,93.82,6.06,0.0,0.0,37.94,29524.265,13.778,75.93,449.572,5.258
0.0,0.0,0.07,0.0,0.21,0.0,0.0,95.99,3.73,0.0,0.0,49.64,29524.265,13.778,75.93,395.134,3.558
0.0,0.0,0.0,0.0,0.2,0.0,0.13,96.16,3.51,0.0,0.0,59.99,29524.265,13.778,75.93,172.765,3.771
0.0,0.0,0.15,0.0,0.0,0.0,1.2,89.91,8.74,0.0,0.0,72.1,29524.265,13.778,75.93,67.396,1.753
0.0,0.0,0.0,0.0,0.0,0.47,10.43,86.73,2.37,0.0,0.0,81.7,29524.265,13.778,75.93,14.977,0.744
0.0,0.0,0.42,0.0,0.0,0.85,68.22,30.51,0.0,0.0,0.0,88.13,29524.265,13.778,75.93,16.517,0.478
0.0,0.0,0.0,0.0,0.0,0.0,97.78,2.01,0.21,0.0,0.0,93.21,29524.265,13.778,75.93,66.387,0.319
0.0,0.0,0.07,0.0,0.0,0.0,99.6,0.33,0.0,0.0,0.0,100.55,29524.265,13.778,75.93,167.932,0.744
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,108.11,29524.265,13.778,75.93,207.977,2.231
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,113.34,29524.265,13.778,75.93,255.669,3.452
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,117.42,29524.265,13.778,75.93,411.014,5.258
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,120.58,29524.265,13.778,75.93,630.834,8.338
0.0,0.0,0.0,0.0,0.0,0.0,99.89,0.0,0.11,0.0,0.0,123.3,29524.265,13.778,75.93,893.832,11.047
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,126.22,29524.265,13.778,75.93,1091.346,13.384
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0362068965517241,0.8300000000000001,94277.965,9.842,82.25,181.38,1.35
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,39.035,94277.965,9.842,82.25,762.653,2.7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,39.035,94277.965,9.842,82.25,928.506,7.426
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,39.035,94277.965,9.842,82.25,867.521,8.326
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,39.035,94277.965,9.842,82.25,854.694,8.776
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,39.035,94277.965,9.842,82.25,603.551,9.002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,97.75,0.0,0.0,1.585,94277.965,9.842,82.25,255.868,4.726
0.88,0.0,0.0,0.0,0.0,0.0,0.0,9.65,89.47,0.0,0.0,0.31,94277.965,9.842,82.25,234.264,6.076
3.52,0.0,0.0,0.0,0.0,0.0,0.0,16.02,80.46,0.0,0.0,1.35,94277.965,9.842,82.25,189.707,2.025
5.56,0.17,0.17,0.0,0.0,0.0,0.0,46.71,47.39,0.0,0.0,2.86,94277.965,9.842,82.25,257.893,2.925
14.97,0.0,0.0,0.0,0.0,0.28,0.0,54.8,29.95,0.0,0.0,5.03,94277.965,9.842,82.25,281.072,3.826
19.23,0.0,0.27,0.0,0.0,0.0,0.0,59.81,20.69,0.0,0.0,7.49,94277.965,9.842,82.25,269.37,5.401
25.48,0.0,0.0,0.0,0.0,0.0,0.0,63.4,11.12,0.0,0.0,11.9,94277.965,9.842,82.25,353.534,5.851
20.57,0.0,1.05,0.0,0.0,0.32,0.95,73.63,3.48,0.0,0.0,17.16,94277.965,9.842,82.25,232.239,2.025
12.75,0.0,1.05,0.38,0.0,0.48,0.29,83.41,1.64,0.0,0.0,26.08,94277.965,9.842,82.25,284.448,3.151
9.04,0.0,2.42,0.47,0.0,2.05,0.09,83.88,2.05,0.0,0.0,32.58,94277.965,9.842,82.25,252.267,2.025
7.26,0.0,4.97,0.0,0.0,2.55,3.23,76.48,5.51,0.0,0.0,45.94,94277.965,9.842,82.25,170.804,0.9
3.32,0.0,4.59,0.0,0.0,1.79,14.8,68.37,7.13,0.0,0.0,55.32,94277.965,9.842,82.25,87.09,1.125
0.0,0.0,5.42,0.42,0.0,0.42,37.08,52.5,3.33,0.0,0.0,70.37,94277.965,9.842,82.25,42.532,0.0
2.31,0.0,13.85,0.0,0.0,0.0,66.15,16.92,0.77,0.0,0.0,84.28,94277.965,9.842,82.25,24.079,0.0
0.21,0.0,65.15,0.0,0.0,0.11,31.78,2.54,0.21,0.0,0.0,97.84,94277.965,9.842,82.25,186.331,0.225
0.0,0.0,34.91,0.0,0.0,0.0,63.52,1.43,0.14,0.0,0.0,108.7,94277.965,9.842,82.25,127.371,0.225
0.0,0.0,11.33,0.0,0.0,0.0,88.02,0.44,-0.01,0.0,0.0,115.94,94277.965,9.842,82.25,91.14,0.675
0.0,0.0,0.24,0.0,0.0,0.0,99.76,0.0,0.0,0.0,0.0,119.0,94277.965,9.842,82.25,99.017,0.45
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,121.15,94277.965,9.842,82.25,128.947,0.45
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,122.83,94277.965,9.842,82.25,121.97,0.0
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,125.03,94277.965,9.842,82.25,132.997,0.0
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,127.18,94277.965,9.842,82.25,176.88,0.45
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,131.11,94277.965,9.842,82.25,243.041,0.225
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,21.169999999999998,25063.846,14.136,75.29,13.085,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,21.169999999999998,25063.846,14.136,75.29,48.896,0.077
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,93.9,0.0,0.0,1.08,25063.846,14.136,75.29,407.314,10.024
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.02,95.98,0.0,0.0,1.78,25063.846,14.136,75.29,415.961,11.095
0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.52,85.48,0.0,0.0,2.61,25063.846,14.136,75.29,367.983,5.969
0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.4,65.6,0.0,0.0,4.59,25063.846,14.136,75.29,311.205,5.969
0.3,0.0,0.0,0.0,0.0,0.0,0.0,49.95,49.75,0.0,0.0,5.78,25063.846,14.136,75.29,277.537,4.515
0.87,0.0,0.22,0.0,0.0,0.0,0.0,72.49,26.42,0.0,0.0,8.35,25063.846,14.136,75.29,230.86,3.903
0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.07,14.93,0.0,0.0,11.98,25063.846,14.136,75.29,284.5,5.05
0.15,0.0,0.0,0.0,0.0,0.15,0.0,90.77,8.93,0.0,0.0,17.9,25063.846,14.136,75.29,337.987,3.673
0.25,0.0,0.0,0.0,0.0,0.0,1.24,94.04,4.47,0.0,0.0,28.89,25063.846,14.136,75.29,292.611,4.285
0.0,0.0,0.0,0.0,0.0,0.0,3.59,93.82,2.59,0.0,0.0,41.02,25063.846,14.136,75.29,162.222,3.673
0.0,0.0,0.0,0.0,0.0,0.0,16.67,83.33,0.0,0.0,0.0,52.15,25063.846,14.136,75.29,93.048,3.29
1.64,0.0,0.0,0.0,0.0,0.0,67.21,21.31,9.84,0.0,0.0,65.37,25063.846,14.136,75.29,20.201,0.612
0.0,0.0,0.0,0.0,0.0,0.0,73.33,26.67,0.0,0.0,0.0,58.71,7485.013,4.209,76.68,86.805,0.555
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,95.12,7485.013,4.209,76.68,114.604,2.314
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,39.035,1416.44,1.686,67.04,1.347,0.015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,39.035,1416.44,1.686,67.04,5.588,0.065
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,39.035,1416.44,1.686,67.04,10.418,0.126
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,39.035,1416.44,1.686,67.04,2.221,0.03
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,39.035,1416.44,1.686,67.04,1.482,0.02
82.05,0.0,0.0,0.0,0.0,0.0,0.0,5.13,12.82,0.0,0.0,39.035,1416.44,1.686,67.04,5.171,0.106
78.85,0.0,0.0,0.0,0.0,0.0,0.0,9.62,11.53,0.0,0.0,39.035,1416.44,1.686,67.04,8.744,0.327
84.07,0.0,0.0,0.0,0.0,0.0,0.0,15.04,0.89,0.0,0.0,39.035,1416.44,1.686,67.04,21.393,0.231
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,124.48,15183.616,2.875,78.92,204.45,0.788
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,127.31,15183.616,2.875,78.92,299.316,0.263
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,133.12,15183.616,2.875,78.92,185.266,0.526
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,135.21,15183.616,2.875,78.92,163.717,0.263
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,113.505,15183.616,2.875,78.92,154.782,1.051
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,138.48,15183.616,2.875,78.92,221.794,0.788
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.48675,5.785,17336.469,4.321,75.05,12.526,1.428
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,5.785,17336.469,4.321,75.05,21.355,2.523
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,5.785,17336.469,4.321,75.05,29.245,4.262
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3.3150000000000004,17336.469,4.321,75.05,38.228,5.488
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.76,17336.469,4.321,75.05,45.066,4.385
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.76,17336.469,4.321,75.05,49.308,4.38
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.76,17336.469,4.321,75.05,52.996,4.376
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.76,17336.469,4.321,75.05,43.755,4.409
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3.3150000000000004,17336.469,4.321,75.05,39.322,3.963
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3.3150000000000004,17336.469,4.321,75.05,37.514,3.584
0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,98.39,0.0,0.0,3.3150000000000004,17336.469,4.321,75.05,36.341,3.187
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3.3150000000000004,17336.469,4.321,75.05,34.288,2.268
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.76,17336.469,4.321,75.05,44.306,3.107
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.76,17336.469,4.321,75.05,43.462,3.427
0.0,1.76,0.0,0.0,0.0,0.0,0.0,0.0,98.24,0.0,0.0,1.76,17336.469,4.321,75.05,43.826,3.361
0.0,6.01,0.0,0.0,0.0,0.0,0.0,0.0,93.99,0.0,0.0,0.29000000000000004,17336.469,4.321,75.05,75.349,4.534
0.0,10.65,0.0,0.0,0.0,0.0,0.0,0.0,89.35,0.0,0.0,0.29000000000000004,17336.469,4.321,75.05,76.704,4.716
0.0,5.05,0.0,0.0,0.0,0.0,0.0,0.36,94.59,0.0,0.0,0.03,17336.469,4.321,75.05,72.15,5.376
0.0,3.12,0.0,0.0,0.0,0.0,0.0,0.0,96.88,0.0,0.0,0.07,17336.469,4.321,75.05,94.769,7.25
0.0,6.27,0.0,0.0,0.0,0.0,0.54,1.36,91.83,0.0,0.0,0.5,17336.469,4.321,75.05,134.057,9.898
0.0,4.67,0.55,0.0,0.0,0.0,0.55,0.55,93.68,0.0,0.0,0.55,17336.469,4.321,75.05,72.716,8.369
0.0,4.0,0.0,0.0,0.09,0.0,0.0,0.98,94.93,0.0,0.0,1.33,17336.469,4.321,75.05,52.356,6.447
0.0,4.61,0.15,0.0,0.08,0.0,0.08,1.36,93.72,0.0,0.0,2.19,17336.469,4.321,75.05,45.179,5.232
0.0,4.83,0.27,0.27,0.36,0.0,0.0,2.55,91.72,0.0,0.0,4.44,17336.469,4.321,75.05,32.277,3.614
0.1,4.19,1.68,0.0,0.21,0.0,0.1,3.46,90.26,0.0,0.0,7.13,17336.469,4.321,75.05,26.169,2.815
0.32,3.49,2.7,0.08,0.4,0.0,0.0,7.3,85.31,0.4,0.0,11.19,17336.469,4.321,75.05,27.494,3.031
0.58,3.32,6.28,0.07,0.43,0.0,0.07,12.13,74.8,1.81,0.0,14.45,17336.469,4.321,75.05,22.335,2.448
0.38,2.86,12.15,0.0,0.64,0.0,1.84,16.92,62.92,0.89,0.0,17.89,17336.469,4.321,75.05,17.82,1.54
0.0,1.12,24.53,0.06,0.77,0.0,3.66,20.51,46.63,0.89,0.0,23.4,17336.469,4.321,75.05,18.024,2.054
0.0,0.55,38.64,0.05,0.55,0.0,10.21,19.32,27.11,1.56,0.0,29.02,17336.469,4.321,75.05,22.799,1.479
0.0,0.58,27.71,0.0,0.48,0.0,32.38,12.53,21.12,2.55,0.0,34.07,17336.469,4.321,75.05,31.697,1.496
0.0,0.19,13.64,0.0,0.14,0.0,65.06,4.45,9.42,1.61,0.0,39.41,17336.469,4.321,75.05,56.7,1.501
0.0,0.04,6.8,0.0,0.04,0.0,83.39,1.75,3.98,0.83,0.0,46.74,17336.469,4.321,75.05,98.695,2.332
0.0,0.04,3.89,0.0,0.0,0.0,90.66,0.68,2.65,0.52,0.0,55.37,17336.469,4.321,75.05,128.128,3.741
0.0,0.0,1.56,0.0,0.0,0.0,96.56,0.18,0.92,0.28,0.0,62.1,17336.469,4.321,75.05,135.088,5.345
0.0,0.0,0.62,0.0,0.0,0.0,98.86,0.05,0.26,0.0,0.0,66.96,17336.469,4.321,75.05,101.166,5.46
0.0,0.0,0.34,0.0,0.0,0.0,99.37,0.0,0.19,0.0,0.0,73.42,17336.469,4.321,75.05,62.512,4.163
0.0,0.0,0.08,0.0,0.0,0.0,99.83,0.0,0.05,0.0,0.0,78.8,17336.469,4.321,75.05,53.118,3.762
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,86.13,17336.469,4.321,75.05,36.44,2.468
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,97.06,17336.469,4.321,75.05,24.964,2.05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76,88.24,0.0,0.0,39.035,13111.214,8.16,75.8,118.324,5.213
0.0,1.64,0.0,0.0,0.0,0.0,0.0,24.59,73.77,0.0,0.0,39.035,13111.214,8.16,75.8,145.281,5.487
0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,39.035,13111.214,8.16,75.8,158.245,5.35
0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.22,2.78,0.0,0.0,0.58,13111.214,8.16,75.8,543.741,17.903
0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.06,1.94,0.0,0.0,1.99,13111.214,8.16,75.8,356.344,14.816
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,29.395,13111.214,8.16,75.8,46.232,8.3
0.0,0.0,0.0,0.0,0.0,7.889999999999999,0.0,81.58,10.53,0.0,0.0,42.46,36513.323,11.324,82.53,94.389,3.045
3.12,0.0,12.5,0.0,0.0,3.12,0.0,71.88,9.38,0.0,0.0,54.8,36513.323,11.324,82.53,101.032,1.938
2.27,0.0,36.36,0.0,0.0,11.36,0.0,38.64,11.37,0.0,0.0,67.23,36513.323,11.324,82.53,45.672,0.83
0.0,0.0,21.88,0.0,0.0,3.12,0.0,71.88,3.12,0.0,0.0,83.42,36513.323,11.324,82.53,7.197,0.0
0.0,0.0,0.0,0.0,0.0,0.0,98.33,1.67,0.0,0.0,0.0,137.4,36513.323,11.324,82.53,159.438,0.0
0.0,0.0,0.0,0.0,0.0,0.0,93.33,6.67,0.0,0.0,0.0,50.59,16409.288,9.395,76.88,117.597,0.91
0.0,0.0,4.23,0.0,0.0,0.0,91.55,4.23,-0.01,0.0,0.0,55.29,16409.288,9.395,76.88,397.602,1.137
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,59.79,16409.288,9.395,76.88,883.459,7.734
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,64.46,16409.288,9.395,76.88,836.829,11.373
84.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.62,0.0,0.0,1.625,1136.103,1.87,60.85,3.078,0.022
30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,1.625,1136.103,1.87,60.85,5.121,0.04
64.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.48,0.0,0.0,1.625,1136.103,1.87,60.85,12.752,0.115
88.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.54,0.0,0.0,1.625,1136.103,1.87,60.85,23.696,0.506
92.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0.0,1.625,1136.103,1.87,60.85,24.216,0.351
95.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26,0.0,0.0,1.625,1136.103,1.87,60.85,24.291,0.231
68.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.33,0.0,0.0,1.625,1136.103,1.87,60.85,7.951,0.098
2.63,0.0,0.0,0.0,0.0,0.0,96.49,0.0,0.88,0.0,0.0,111.53999999999999,1136.103,1.87,60.85,12.637,0.093
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,58.875,1136.103,1.87,60.85,42.937,0.373
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.15,1136.103,1.87,60.85,48.583,0.751
95.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11,0.0,0.0,1.625,1095.042,1.783,64.26,50.606,1.432
92.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0.0,1.625,1095.042,1.783,64.26,22.227,1.178
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.625,1095.042,1.783,64.26,3.352,0.16
94.87,0.0,0.0,0.0,0.0,0.0,5.13,0.0,0.0,0.0,0.0,1.31,1095.042,1.783,64.26,0.727,0.051
3.03,0.0,0.0,0.0,0.0,0.0,48.48,0.0,48.49,0.0,0.0,2.06,1095.042,1.783,64.26,0.567,0.007
8.89,0.0,0.0,0.0,0.0,0.0,88.89,0.0,2.22,0.0,0.0,1.94,1095.042,1.783,64.26,1.171,0.015
2.13,0.0,0.0,0.0,0.0,0.0,97.87,0.0,0.0,0.0,0.0,2.18,1095.042,1.783,64.26,5.78,0.116
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.4900000000000002,26808.164,3.407,76.16,28.078,0.183
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.4900000000000002,26808.164,3.407,76.16,34.18,0.113
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.4900000000000002,26808.164,3.407,76.16,35.474,0.105
2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.06,0.0,0.0,1.4900000000000002,26808.164,3.407,76.16,37.471,0.105
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.4900000000000002,26808.164,3.407,76.16,45.682,0.083
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,97.14,0.0,0.0,1.4900000000000002,26808.164,3.407,76.16,61.578,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.4900000000000002,26808.164,3.407,76.16,75.865,0.235
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,99.41,0.0,0.0,3.2649999999999997,26808.164,3.407,76.16,109.439,0.366
1.94,0.0,0.0,0.0,0.0,1.94,0.0,0.0,96.12,0.0,0.0,3.2649999999999997,26808.164,3.407,76.16,114.975,0.549
0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.95,97.15,0.0,0.0,1.4900000000000002,26808.164,3.407,76.16,84.19,0.41
16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33,0.0,0.0,0.51,26808.164,3.407,76.16,54.085,0.183
29.73,0.0,0.0,0.0,0.0,0.0,16.22,0.0,54.05,0.0,0.0,1.36,26808.164,3.407,76.16,40.033,0.109
4.95,0.0,0.0,0.0,0.0,0.99,0.0,4.95,89.11,0.0,0.0,2.47,26808.164,3.407,76.16,39.855,0.153
27.09,0.0,0.0,0.49,0.0,0.49,3.45,8.37,60.11,0.0,0.0,3.5,26808.164,3.407,76.16,65.2,0.231
52.63,0.0,0.0,0.0,0.0,0.0,2.63,2.63,42.11,0.0,0.0,4.57,26808.164,3.407,76.16,94.991,0.445
34.51,0.0,0.0,0.0,0.0,0.0,10.62,0.0,54.87,0.0,0.0,6.02,26808.164,3.407,76.16,131.071,1.077
43.28,0.0,0.0,0.0,0.0,0.0,16.42,0.0,40.3,0.0,0.0,9.13,26808.164,3.407,76.16,234.303,2.123
21.28,0.0,0.0,6.38,0.0,0.0,59.57,4.26,8.51,0.0,0.0,14.33,26808.164,3.407,76.16,175.96,2.214
8.0,0.0,0.0,0.0,0.0,0.0,57.0,3.0,32.0,0.0,0.0,23.51,26808.164,3.407,76.16,166.702,2.284
