iso_date,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,year,month,day,iso_date,daily_people_vaccinated,daily_people_vaccinated_per_hundred,daily_vaccinations,daily_vaccinations_per_million,daily_vaccinations_raw,Entity,iso_code_variant,date_variant,Beta,Epsilon,Gamma,Kappa,Iota,Eta,Delta,Alpha,non_who,Lambda,Mu,Omicron,year_variant,month_variant,day_variant,iso_date_variant
PRY_2021-02-22,PRY,South America,Paraguay,2021-02-22,152658.0,940.0,1080.4289999999999,3080.0,15.0,18.143,21144.819,130.2,149.651,426.61400000000003,2.0780000000000003,2.513,1.12,,,,,,,,,3677.0,730141.0,101.133,0.509,3705.0,0.513,0.292,3.4,tests performed,200.0,200.0,,,,,0.0,0.0,,,,,,50.0,7219641.0,17.144000000000002,26.5,6.377999999999999,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.728,,,,,2021,02,22,PRY_2021-02-22,,,,,,Paraguay,PRY,2021-02-22,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,2021,2021,22,PRY_2021-02-22
PRY_2021-03-08,PRY,South America,Paraguay,2021-03-08,169860.0,1817.0,1344.5710000000001,3343.0,25.0,20.714000000000002,23527.486,251.675,186.238,463.042,3.463,2.8689999999999998,1.2,,,,,,,,,4302.0,781916.0,108.304,0.596,3800.0,0.526,0.354,2.8,tests performed,1884.0,1881.0,3.0,,,52.0,0.03,0.03,0.0,,7.0,51.0,0.001,50.0,7219641.0,17.144000000000002,26.5,6.377999999999999,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.728,,,,,2021,03,08,PRY_2021-03-08,51.0,0.001,52.0,7.0,,Paraguay,PRY,2021-03-08,0.0,0.0,35.71,0.0,0.0,0.0,0.0,4.76,59.53,0.0,0.0,0.0,2021,2021,08,PRY_2021-03-08
PRY_2021-08-09,PRY,South America,Paraguay,2021-08-09,455389.0,269.0,336.85699999999997,15315.0,22.0,32.714,63076.405,37.259,46.658,2121.297,3.0469999999999997,4.531000000000001,0.68,,,,,,,,,3028.0,1706409.0,236.356,0.419,3488.0,0.483,0.09699999999999999,10.4,tests performed,3100348.0,2280910.0,819438.0,,61597.0,58851.0,42.94,31.59,11.35,,8152.0,373.0,0.005,49.07,7219641.0,17.144000000000002,26.5,6.377999999999999,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.728,,,,,2021,08,09,PRY_2021-08-09,373.0,0.005,58851.0,8152.0,61597.0,Paraguay,PRY,2021-08-09,0.0,0.0,6.12,0.0,0.0,0.0,91.84,0.0,2.04,0.0,0.0,0.0,2021,2021,09,PRY_2021-08-09
PRY_2021-08-23,PRY,South America,Paraguay,2021-08-23,457838.0,113.0,142.286,15593.0,22.0,19.714000000000002,63415.619000000006,15.652000000000001,19.708,2159.803,3.0469999999999997,2.7310000000000003,0.64,,,,,,,,,3189.0,1751964.0,242.666,0.442,3253.0,0.451,0.044000000000000004,22.9,tests performed,3885177.0,2282354.0,1602823.0,,9071.0,29996.0,53.81,31.61,22.2,,4155.0,37.0,0.001,49.07,7219641.0,17.144000000000002,26.5,6.377999999999999,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.728,,,,,2021,08,23,PRY_2021-08-23,37.0,0.001,29996.0,4155.0,9071.0,Paraguay,PRY,2021-08-23,0.0,0.0,4.76,0.0,0.0,0.0,92.86,0.0,2.38,0.0,0.0,0.0,2021,2021,23,PRY_2021-08-23
QAT_2021-01-04,QAT,Asia,Qatar,2021-01-04,144644.0,207.0,203.143,245.0,0.0,0.14300000000000002,49357.725999999995,70.63600000000001,69.32,83.603,0.0,0.049,1.12,,,,,,,,,4764.0,1257197.0,429.001,1.626,4244.0,1.4480000000000002,,,people tested,,,,,,1351.0,,,,,461.0,,,56.48,2930524.0,227.322,31.9,1.307,0.617,116935.6,,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,,2021,01,04,QAT_2021-01-04,,,1351.0,461.0,,Qatar,QAT,2021-01-04,0.68,0.0,0.0,0.0,0.0,0.0,0.0,6.16,93.16,0.0,0.0,0.0,2021,2021,04,QAT_2021-01-04
QAT_2021-02-08,QAT,Asia,Qatar,2021-02-08,154525.0,427.0,400.714,251.0,1.0,0.28600000000000003,52729.477999999996,145.708,136.738,85.65,0.341,0.09699999999999999,1.16,,,,,,,,,5348.0,1432985.0,488.986,1.825,5622.0,1.9180000000000001,,,people tested,,,,,,4286.0,,,,,1463.0,,,60.19,2930524.0,227.322,31.9,1.307,0.617,116935.6,,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,,2021,02,08,QAT_2021-02-08,,,4286.0,1463.0,,Qatar,QAT,2021-02-08,17.65,0.0,0.0,0.0,0.0,0.0,0.0,33.82,48.53,0.0,0.0,0.0,2021,2021,08,QAT_2021-02-08
QAT_2021-02-22,QAT,Asia,Qatar,2021-02-22,160889.0,463.0,393.85699999999997,257.0,1.0,0.28600000000000003,54901.102999999996,157.99200000000002,134.398,87.698,0.341,0.09699999999999999,1.02,,,,,,,,,5385.0,1505646.0,513.78,1.838,5011.0,1.71,,,people tested,,,,,,8122.0,,,,,2772.0,12281.0,0.419,65.74,2930524.0,227.322,31.9,1.307,0.617,116935.6,,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,,2021,02,22,QAT_2021-02-22,12281.0,0.419,8122.0,2772.0,,Qatar,QAT,2021-02-22,27.66,0.0,0.0,0.0,0.0,0.0,0.0,40.43,31.91,0.0,0.0,0.0,2021,2021,22,QAT_2021-02-22
QAT_2021-03-08,QAT,Asia,Qatar,2021-03-08,167417.0,468.0,468.57099999999997,263.0,1.0,0.5710000000000001,57128.691,159.69799999999998,159.893,89.745,0.341,0.195,1.01,,,,,,,,,6283.0,1585232.0,540.938,2.144,5843.0,1.994,,,people tested,,,,,,11952.0,,,,,4078.0,12281.0,0.419,60.19,2930524.0,227.322,31.9,1.307,0.617,116935.6,,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,,2021,03,08,QAT_2021-03-08,12281.0,0.419,11952.0,4078.0,,Qatar,QAT,2021-03-08,36.67,0.0,0.0,0.0,0.0,0.0,0.0,52.22,11.11,0.0,0.0,0.0,2021,2021,08,QAT_2021-03-08
QAT_2021-03-22,QAT,Asia,Qatar,2021-03-22,174228.0,519.0,499.286,274.0,1.0,1.0,59452.849,177.101,170.37400000000002,93.499,0.341,0.341,1.08,,,,,,,,,5992.0,1672650.0,570.768,2.045,6199.0,2.115,,,people tested,615655.0,,,,21042.0,18189.0,21.01,,,,6207.0,12281.0,0.419,60.19,2930524.0,227.322,31.9,1.307,0.617,116935.6,,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,,2021,03,22,QAT_2021-03-22,12281.0,0.419,18189.0,6207.0,21042.0,Qatar,QAT,2021-03-22,69.42,0.0,0.0,0.0,0.0,0.0,0.0,28.93,1.65,0.0,0.0,0.0,2021,2021,22,QAT_2021-03-22
QAT_2021-04-05,QAT,Asia,Qatar,2021-04-05,184334.0,910.0,838.571,306.0,3.0,2.8569999999999998,62901.379,310.525,286.151,104.41799999999999,1.024,0.975,1.23,,,,,,,,,5542.0,1766354.0,602.743,1.891,6636.0,2.2640000000000002,,,people tested,934843.0,,,,23992.0,24248.0,31.9,,,,8274.0,12281.0,0.419,77.78,2930524.0,227.322,31.9,1.307,0.617,116935.6,,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,,2021,04,05,QAT_2021-04-05,12281.0,0.419,24248.0,8274.0,23992.0,Qatar,QAT,2021-04-05,74.65,0.0,0.0,0.0,0.0,0.0,0.0,22.54,2.81,0.0,0.0,0.0,2021,2021,05,QAT_2021-04-05
QAT_2021-04-19,QAT,Asia,Qatar,2021-04-19,197476.0,896.0,925.429,386.0,4.0,7.2860000000000005,67385.901,305.747,315.789,131.717,1.365,2.4859999999999998,0.96,,,,,,,,,4545.0,1844598.0,629.443,1.551,5123.0,1.7480000000000002,,,people tested,1271478.0,,,,23249.0,23822.0,43.39,,,,8129.0,12281.0,0.419,85.19,2930524.0,227.322,31.9,1.307,0.617,116935.6,,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,,2021,04,19,QAT_2021-04-19,12281.0,0.419,23822.0,8129.0,23249.0,Qatar,QAT,2021-04-19,81.51,0.0,0.0,2.52,0.0,2.52,3.36,9.24,0.85,0.0,0.0,0.0,2021,2021,19,QAT_2021-04-19
QAT_2021-05-03,QAT,Asia,Qatar,2021-05-03,207592.0,644.0,669.7139999999999,480.0,8.0,6.143,70837.843,219.75599999999997,228.53099999999998,163.793,2.73,2.096,0.88,,,,,,,,,4882.0,1918009.0,654.494,1.666,4764.0,1.626,,,people tested,1635398.0,1031300.0,604098.0,,31485.0,27527.0,55.81,35.19,20.61,,9393.0,13739.0,0.469,79.63,2930524.0,227.322,31.9,1.307,0.617,116935.6,,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,,2021,05,03,QAT_2021-05-03,13739.0,0.469,27527.0,9393.0,31485.0,Qatar,QAT,2021-05-03,60.86,0.0,0.0,0.86,0.0,0.0,17.43,9.43,11.42,0.0,0.0,0.0,2021,2021,03,QAT_2021-05-03
QAT_2021-05-17,QAT,Asia,Qatar,2021-05-17,213485.0,302.0,299.42900000000003,532.0,2.0,2.8569999999999998,72848.747,103.053,102.176,181.537,0.682,0.975,0.74,,,,,,,,,3086.0,1973886.0,673.561,1.053,3505.0,1.196,,,people tested,2073354.0,1206737.0,866617.0,,37879.0,32671.0,70.75,41.18,29.57,,11149.0,11378.0,0.38799999999999996,75.93,2930524.0,227.322,31.9,1.307,0.617,116935.6,,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,,2021,05,17,QAT_2021-05-17,11378.0,0.38799999999999996,32671.0,11149.0,37879.0,Qatar,QAT,2021-05-17,43.59,0.0,0.0,0.0,0.0,0.0,27.18,10.26,18.97,0.0,0.0,0.0,2021,2021,17,QAT_2021-05-17
QAT_2021-05-31,QAT,Asia,Qatar,2021-05-31,217458.0,228.0,245.143,556.0,2.0,1.286,74204.477,77.80199999999999,83.652,189.727,0.682,0.439,0.75,,,,,,,,,4268.0,2024606.0,690.868,1.456,3702.0,1.263,,,people tested,2545193.0,1461871.0,1083322.0,,30608.0,30836.0,86.85,49.88,36.97,,10522.0,17136.0,0.585,64.81,2930524.0,227.322,31.9,1.307,0.617,116935.6,,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,739.5,23.14,38.37,252.34394940973,2021,05,31,QAT_2021-05-31,17136.0,0.585,30836.0,10522.0,30608.0,Qatar,QAT,2021-05-31,24.36,0.0,0.0,0.0,0.0,0.0,39.74,17.95,17.95,0.0,0.0,0.0,2021,2021,31,QAT_2021-05-31
QAT_2021-06-14,QAT,Asia,Qatar,2021-06-14,219887.0,157.0,155.571,579.0,2.0,1.429,75033.339,53.574,53.086999999999996,197.576,0.682,0.48700000000000004,0.83,,,,,,,,,4428.0,2084963.0,711.4639999999999,1.511,4508.0,1.538,,,people tested,2813022.0,1593600.0,1219422.0,,17931.0,16011.0,95.99,54.38,41.61,,5464.0,5551.0,0.18899999999999997,50.0,2930524.0,227.322,31.9,1.307,0.617,116935.6,,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,,2021,06,14,QAT_2021-06-14,5551.0,0.18899999999999997,16011.0,5464.0,17931.0,Qatar,QAT,2021-06-14,17.24,0.0,0.0,0.0,0.0,0.0,74.14,8.62,0.0,0.0,0.0,0.0,2021,2021,14,QAT_2021-06-14
QAT_2021-08-23,QAT,Asia,Qatar,2021-08-23,231126.0,289.0,242.571,601.0,0.0,0.0,78868.489,98.617,82.774,205.083,0.0,0.0,1.04,,,,,,,,,5336.0,2458570.0,838.952,1.821,5484.0,1.871,,,people tested,4268255.0,2277158.0,1991097.0,,15868.0,19028.0,145.65,77.7,67.94,,6493.0,7320.0,0.25,50.0,2930524.0,227.322,31.9,1.307,0.617,116935.6,,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,,2021,08,23,QAT_2021-08-23,7320.0,0.25,19028.0,6493.0,15868.0,Qatar,QAT,2021-08-23,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2021,2021,23,QAT_2021-08-23
QAT_2021-09-06,QAT,Asia,Qatar,2021-09-06,233756.0,189.0,169.28599999999997,603.0,1.0,0.14300000000000002,79765.939,64.494,57.766000000000005,205.765,0.341,0.049,0.88,,,,,,,,,5988.0,2537634.0,865.932,2.043,5666.0,1.933,,,people tested,4535813.0,2344353.0,2191460.0,,,14564.0,154.78,80.0,74.78,,4970.0,3303.0,0.113,50.0,2930524.0,227.322,31.9,1.307,0.617,116935.6,,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,,2021,09,06,QAT_2021-09-06,3303.0,0.113,14564.0,4970.0,,Qatar,QAT,2021-09-06,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2021,2021,06,QAT_2021-09-06
QAT_2021-09-20,QAT,Asia,Qatar,2021-09-20,235626.0,139.0,121.85700000000001,604.0,0.0,0.0,80404.05099999999,47.431999999999995,41.582,206.106,0.0,0.0,0.91,,,,,,,,,5141.0,2610510.0,890.8,1.754,5285.0,1.8030000000000002,,,people tested,,,,,,8911.0,,,,,3041.0,,,55.56,2930524.0,227.322,31.9,1.307,0.617,116935.6,,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,,2021,09,20,QAT_2021-09-20,,,8911.0,3041.0,,Qatar,QAT,2021-09-20,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2021,2021,20,QAT_2021-09-20
QAT_2021-10-04,QAT,Asia,Qatar,2021-10-04,236990.0,77.0,86.0,606.0,0.0,0.14300000000000002,80869.496,26.275,29.346,206.78900000000002,0.0,0.049,0.82,,,,,,,,,5394.0,2687715.0,917.145,1.841,5581.0,1.9040000000000001,,,people tested,4734750.0,,,,9752.0,5016.0,161.57,,,,1712.0,,,55.56,2930524.0,227.322,31.9,1.307,0.617,116935.6,,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,,2021,10,04,QAT_2021-10-04,,,5016.0,1712.0,9752.0,Qatar,QAT,2021-10-04,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2021,2021,04,QAT_2021-10-04
ROU_2021-01-04,ROU,Europe,Romania,2021-01-04,643559.0,3130.0,3590.0,16057.0,78.0,103.286,33645.267,163.636,187.685,839.46,4.078,5.4,1.0,1100.0,57.508,,,,,,,9688.0,4837361.0,252.89700000000002,0.506,14646.0,0.7659999999999999,0.245,4.1,tests performed,25508.0,25508.0,,,11912.0,3349.0,0.13,0.13,,,175.0,3349.0,0.018000000000000002,76.85,19127772.0,85.12899999999999,43.0,17.85,11.69,23313.199,5.7,370.94599999999997,9.74,22.9,37.1,,6.892,76.05,0.828,,,,,2021,01,04,ROU_2021-01-04,3349.0,0.018000000000000002,3349.0,175.0,11912.0,Romania,ROU,2021-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2021,2021,04,ROU_2021-01-04
ROU_2021-01-11,ROU,Europe,Romania,2021-01-11,673271.0,1987.0,4244.571,16725.0,71.0,95.429,35198.611000000004,103.88,221.90599999999998,874.383,3.7119999999999997,4.989,0.93,1083.0,56.619,,,,,,,,,,,29678.0,1.5519999999999998,0.14300000000000002,7.0,tests performed,125190.0,125190.0,,,16896.0,14240.0,0.65,0.65,,,744.0,14240.0,0.07400000000000001,76.85,19127772.0,85.12899999999999,43.0,17.85,11.69,23313.199,5.7,370.94599999999997,9.74,22.9,37.1,,6.892,76.05,0.828,,,,,2021,01,11,ROU_2021-01-11,14240.0,0.07400000000000001,14240.0,744.0,16896.0,Romania,ROU,2021-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,90.91,0.0,0.0,0.0,2021,2021,11,ROU_2021-01-11
ROU_2021-01-25,ROU,Europe,Romania,2021-01-25,712561.0,1551.0,2486.857,17841.0,65.0,81.429,37252.692,81.086,130.013,932.7280000000001,3.398,4.257,0.89,1017.0,53.169,,,,,,,,,,,24499.0,1.281,0.102,9.9,tests performed,484631.0,459568.0,25063.0,,38346.0,35627.0,2.53,2.4,0.13,,1863.0,32326.0,0.16899999999999998,76.85,19127772.0,85.12899999999999,43.0,17.85,11.69,23313.199,5.7,370.94599999999997,9.74,22.9,37.1,,6.892,76.05,0.828,,,,,2021,01,25,ROU_2021-01-25,32326.0,0.16899999999999998,35627.0,1863.0,38346.0,Romania,ROU,2021-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.98,78.02,0.0,0.0,0.0,2021,2021,25,ROU_2021-01-25
ROU_2021-02-08,ROU,Europe,Romania,2021-02-08,746637.0,1319.0,2368.714,18961.0,80.0,79.857,39034.185,68.957,123.836,991.2810000000001,4.1819999999999995,4.175,0.98,958.0,50.083999999999996,,,,,,,,5751938.0,300.711,,21518.0,1.125,0.11,9.1,tests performed,891348.0,661063.0,230285.0,,35026.0,24309.0,4.66,3.46,1.2,,1271.0,8990.0,0.047,76.85,19127772.0,85.12899999999999,43.0,17.85,11.69,23313.199,5.7,370.94599999999997,9.74,22.9,37.1,,6.892,76.05,0.828,,,,,2021,02,08,ROU_2021-02-08,8990.0,0.047,24309.0,1271.0,35026.0,Romania,ROU,2021-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.4,44.6,0.0,0.0,0.0,2021,2021,08,ROU_2021-02-08
ROU_2021-02-22,ROU,Europe,Romania,2021-02-22,781329.0,1634.0,2576.429,19894.0,47.0,64.143,40847.883,85.426,134.696,1040.058,2.457,3.353,1.12,972.0,50.816,,,,,,,,,,,30829.0,1.6119999999999999,0.084,12.0,tests performed,1409087.0,819447.0,589640.0,,29864.0,36854.0,7.37,4.28,3.08,,1927.0,17500.0,0.091,73.15,19127772.0,85.12899999999999,43.0,17.85,11.69,23313.199,5.7,370.94599999999997,9.74,22.9,37.1,,6.892,76.05,0.828,,,,,2021,02,22,ROU_2021-02-22,17500.0,0.091,36854.0,1927.0,29864.0,Romania,ROU,2021-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.31,15.69,0.0,0.0,0.0,2021,2021,22,ROU_2021-02-22
ROU_2021-03-08,ROU,Europe,Romania,2021-03-08,830563.0,2280.0,3781.857,20963.0,63.0,80.0,43421.837,119.198,197.71599999999998,1095.9460000000001,3.2939999999999996,4.1819999999999995,1.17,1098.0,57.403,,,,,,,,6538710.0,341.844,,27548.0,1.44,0.13699999999999998,7.3,tests performed,1870244.0,1212503.0,657741.0,,43458.0,43603.0,9.78,6.34,3.44,,2280.0,37960.0,0.198,73.15,19127772.0,85.12899999999999,43.0,17.85,11.69,23313.199,5.7,370.94599999999997,9.74,22.9,37.1,,6.892,76.05,0.828,,,,,2021,03,08,ROU_2021-03-08,37960.0,0.198,43603.0,2280.0,43458.0,Romania,ROU,2021-03-08,0.0,0.0,0.79,0.0,0.0,0.0,0.0,76.28,22.93,0.0,0.0,0.0,2021,2021,08,ROU_2021-03-08
ROU_2021-03-22,ROU,Europe,Romania,2021-03-22,900858.0,3743.0,5453.857,22268.0,60.0,100.429,47096.86,195.68400000000003,285.128,1164.171,3.137,5.25,1.12,1339.0,70.003,,,,,,,,,,,32163.0,1.681,0.17,5.9,tests performed,2568108.0,1769379.0,798729.0,,46596.0,51138.0,13.43,9.25,4.18,,2673.0,40314.0,0.21100000000000002,63.89,19127772.0,85.12899999999999,43.0,17.85,11.69,23313.199,5.7,370.94599999999997,9.74,22.9,37.1,,6.892,76.05,0.828,,,,,2021,03,22,ROU_2021-03-22,40314.0,0.21100000000000002,51138.0,2673.0,46596.0,Romania,ROU,2021-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.63,8.37,0.0,0.0,0.0,2021,2021,22,ROU_2021-03-22
ROU_2021-04-05,ROU,Europe,Romania,2021-04-05,977986.0,3611.0,5363.286,24190.0,120.0,136.571,51129.112,188.783,280.393,1264.653,6.274,7.14,0.93,1478.0,77.27,,,,,,,,7473377.0,390.708,,33850.0,1.77,0.158,6.3,tests performed,3359006.0,2132024.0,1226982.0,,51370.0,56199.0,17.56,11.15,6.41,,2938.0,24125.0,0.126,63.89,19127772.0,85.12899999999999,43.0,17.85,11.69,23313.199,5.7,370.94599999999997,9.74,22.9,37.1,,6.892,76.05,0.828,,,,,2021,04,05,ROU_2021-04-05,24125.0,0.126,56199.0,2938.0,51370.0,Romania,ROU,2021-04-05,0.69,0.0,0.35,0.0,0.0,0.0,4.5,88.93,5.53,0.0,0.0,0.0,2021,2021,05,ROU_2021-04-05
ROU_2021-04-19,ROU,Europe,Romania,2021-04-19,1031072.0,1768.0,3226.0,26381.0,149.0,161.857,53904.448,92.431,168.655,1379.1989999999998,7.79,8.462,0.75,1448.0,75.70100000000001,,,,,,,,,,,32822.0,1.716,0.098,10.2,tests performed,4306981.0,2675872.0,1631109.0,,75267.0,77824.0,22.52,13.99,8.53,,4069.0,49913.0,0.261,63.89,19127772.0,85.12899999999999,43.0,17.85,11.69,23313.199,5.7,370.94599999999997,9.74,22.9,37.1,,6.892,76.05,0.828,,,,,2021,04,19,ROU_2021-04-19,49913.0,0.261,77824.0,4069.0,75267.0,Romania,ROU,2021-04-19,0.0,0.0,0.56,0.0,1.13,0.0,0.0,94.35,3.96,0.0,0.0,0.0,2021,2021,19,ROU_2021-04-19
ROU_2021-05-03,ROU,Europe,Romania,2021-05-03,1058337.0,682.0,1545.286,28380.0,98.0,124.14299999999999,55329.863,35.655,80.788,1483.707,5.122999999999999,6.49,0.66,1214.0,63.468,,,,,,,,,,,25177.0,1.3159999999999998,0.061,16.3,tests performed,5408309.0,3378699.0,2029610.0,,66567.0,70757.0,28.27,17.66,10.61,,3699.0,40903.0,0.214,61.11,19127772.0,85.12899999999999,43.0,17.85,11.69,23313.199,5.7,370.94599999999997,9.74,22.9,37.1,,6.892,76.05,0.828,,,,,2021,05,03,ROU_2021-05-03,40903.0,0.214,70757.0,3699.0,66567.0,Romania,ROU,2021-05-03,0.76,0.0,1.53,0.0,0.0,0.0,2.29,92.37,3.05,0.0,0.0,0.0,2021,2021,03,ROU_2021-05-03
ROU_2021-05-17,ROU,Europe,Romania,2021-05-17,1072291.0,392.0,794.2860000000001,29571.0,48.0,76.714,56059.378,20.494,41.525,1545.9720000000002,2.509,4.011,0.62,753.0,39.367,,,,,,,,,,,30399.0,1.589,0.026000000000000002,38.3,tests performed,6834736.0,3963176.0,2902964.0,,94656.0,105641.0,35.73,20.72,15.18,,5523.0,41546.0,0.217,37.04,19127772.0,85.12899999999999,43.0,17.85,11.69,23313.199,5.7,370.94599999999997,9.74,22.9,37.1,,6.892,76.05,0.828,,,,,2021,05,17,ROU_2021-05-17,41546.0,0.217,105641.0,5523.0,94656.0,Romania,ROU,2021-05-17,2.4,0.0,0.0,0.6,0.0,0.0,5.99,89.82,1.19,0.0,0.0,0.0,2021,2021,17,ROU_2021-05-17
ROU_2021-05-31,ROU,Europe,Romania,2021-05-31,1077737.0,153.0,280.57099999999997,30312.0,36.0,47.857,56344.095,7.999,14.668,1584.711,1.882,2.502,0.54,425.0,22.219,,,,,,,,9061130.0,473.716,,22783.0,1.1909999999999998,0.012,81.2,tests performed,7873523.0,4320017.0,3673582.0,,64133.0,69622.0,41.16,22.59,19.21,,3640.0,22954.0,0.12,48.15,19127772.0,85.12899999999999,43.0,17.85,11.69,23313.199,5.7,370.94599999999997,9.74,22.9,37.1,,6.892,76.05,0.828,,,,,2021,05,31,ROU_2021-05-31,22954.0,0.12,69622.0,3640.0,64133.0,Romania,ROU,2021-05-31,0.66,0.0,3.29,0.0,0.0,0.0,7.89,87.5,0.66,0.0,0.0,0.0,2021,2021,31,ROU_2021-05-31
ROU_2021-06-14,ROU,Europe,Romania,2021-06-14,1079776.0,50.0,117.714,31861.0,27.0,140.429,56450.694,2.614,6.154,1665.693,1.412,7.3420000000000005,0.56,217.0,11.345,,,,,,,,,,,24390.0,1.275,0.005,207.2,tests performed,8568228.0,4567268.0,4219071.0,,31066.0,39983.0,44.79,23.88,22.06,,2090.0,15654.0,0.08199999999999999,42.59,19127772.0,85.12899999999999,43.0,17.85,11.69,23313.199,5.7,370.94599999999997,9.74,22.9,37.1,,6.892,76.05,0.828,,,,,2021,06,14,ROU_2021-06-14,15654.0,0.08199999999999999,39983.0,2090.0,31066.0,Romania,ROU,2021-06-14,0.0,0.0,3.36,0.0,0.0,0.0,19.33,75.63,1.68,0.0,0.0,0.0,2021,2021,14,ROU_2021-06-14
ROU_2021-06-28,ROU,Europe,Romania,2021-06-28,1080667.0,37.0,55.0,33311.0,58.0,131.429,56497.275,1.9340000000000002,2.875,1741.499,3.032,6.871,0.73,86.0,4.496,,,,,,,,,,,25000.0,1.307,0.002,454.5,tests performed,8916725.0,4702086.0,4503114.0,,36210.0,22845.0,46.62,24.58,23.54,,1194.0,8822.0,0.046,31.48,19127772.0,85.12899999999999,43.0,17.85,11.69,23313.199,5.7,370.94599999999997,9.74,22.9,37.1,,6.892,76.05,0.828,,,,,2021,06,28,ROU_2021-06-28,8822.0,0.046,22845.0,1194.0,36210.0,Romania,ROU,2021-06-28,0.0,0.0,2.78,0.0,0.0,0.0,31.94,65.28,0.0,0.0,0.0,0.0,2021,2021,28,ROU_2021-06-28
ROU_2021-07-12,ROU,Europe,Romania,2021-07-12,1081275.0,39.0,42.286,34219.0,2.0,35.143,56529.062000000005,2.039,2.211,1788.969,0.105,1.837,1.04,,,,,,,,,,,,,22175.0,1.159,0.002,524.4,tests performed,9141320.0,4820514.0,4674095.0,,12097.0,14164.0,47.79,25.2,24.44,,740.0,7983.0,0.042,31.48,19127772.0,85.12899999999999,43.0,17.85,11.69,23313.199,5.7,370.94599999999997,9.74,22.9,37.1,,6.892,76.05,0.828,,,,,2021,07,12,ROU_2021-07-12,7983.0,0.042,14164.0,740.0,12097.0,Romania,ROU,2021-07-12,0.0,0.0,0.0,0.0,0.0,0.0,60.34,36.21,3.45,0.0,0.0,0.0,2021,2021,12,ROU_2021-07-12
