,iso_code,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,daily_people_vaccinated,daily_people_vaccinated_per_hundred,daily_vaccinations,daily_vaccinations_per_million,daily_vaccinations_raw,Beta,Epsilon,Gamma,Kappa,Iota,Eta,Delta,Alpha,non_who,Lambda,Year,Mu
9,ABW,2021-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160406.26666666666,83104.4,77301.86666666667,,113.18181818181819,81.15,149.64000000000001,77.526,72.11333333333333,,757.0,37.6,0.035150000000000015,,107195.0,584.8,41.20000000000001,13.085000000000004,7.452,35973.781,,,11.620000000000003,,,,,76.28999999999999,,,,,,37.6,0.035150000000000015,81.15,757.0,113.18181818181819,,,,,,,,,,,,
31,AFG,2021-11,156504.45,30.7,27.914349999999995,7296.35,4.15,2.3070999999999997,3928.775350000001,0.7706500000000001,0.7008500000000001,183.1622,0.1041,0.057950000000000015,0.7519999999999999,,,,,,,,,,,,,,,,,4018197.0,3530173.0,3188609.0,,,36635.0,10.09,8.86,8.0,,920.0,60035.0,0.151,,39835428.0,54.42200000000001,18.600000000000005,2.581000000000001,1.337,1803.9870000000005,,597.0290000000002,9.590000000000002,,,37.745999999999995,0.5,64.83,0.5109999999999999,,,,,60035.0,0.151,36635.0,920.0,,,,,,,,,,,,,
52,AGO,2021-11,64783.0,28.9,37.88585,1723.15,1.0,1.1714,1909.11015,0.85175,1.1164999999999998,50.77995000000001,0.02930000000000001,0.03450000000000001,0.614,,,,,,,,,,,,,,,,,7483338.25,5467126.0,2016212.25,,,97407.5,22.055000000000003,16.11,5.9425,,2870.5,71724.83333333333,0.21133333333333335,63.43,33933611.0,23.889999999999993,16.800000000000004,2.4050000000000002,1.3620000000000008,5819.494999999999,,276.045,3.939999999999999,,,26.663999999999994,,61.15,0.5809999999999997,,,,,71724.83333333333,0.21133333333333335,97407.5,2870.5,,,,,,,,,,,,,
62,AIA,2021-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18851.333333333332,9692.666666666666,9158.666666666666,,,12.578947368421053,124.64,64.08333333333333,60.553333333333335,,831.6842105263158,12.473684210526315,0.08252631578947368,,15125.0,,,,,,,,,,,,,81.88000000000004,,,,,,12.473684210526315,0.08252631578947368,12.578947368421053,831.6842105263158,,,,,,,,,,,,,
84,ALB,2021-11,190927.0,534.4,535.37145,2977.6,5.55,5.5642499999999995,66457.1479,186.012,186.35004999999995,1036.4316999999999,1.9318000000000002,1.9366999999999996,1.094,,,,,,,,,,,,,,,,,1974567.0,1039615.6363636364,915159.7272727273,21770.8,7231.2,6344.666666666667,68.7309090909091,36.18636363636364,31.85545454545455,0.759,2208.4444444444443,2207.3333333333335,0.07683333333333332,45.94230769230769,2872934.0,104.87100000000005,38.0,13.187999999999994,8.643,11803.431000000004,1.1,304.19499999999994,10.080000000000004,7.099999999999997,51.20000000000001,,2.89,78.56999999999996,0.795,,,,,2207.3333333333335,0.07683333333333332,6344.666666666667,2208.4444444444443,7231.2,,,,,,,,,,,,
105,AND,2021-11,15772.9,28.5,24.778400000000005,130.0,0.0,0.0,203905.42184999996,368.4360499999999,320.32695,1680.5849999999996,0.0,0.0,1.573,,,,,,,,,,223843.33333333334,2893.7526666666668,,250.13333333333333,3.2335333333333334,0.08293333333333335,12.913333333333332,,,,,,,,,,,,,,43.334666666666664,77354.0,163.75500000000005,,,,,,109.13500000000002,7.970000000000001,29.0,37.79999999999999,,,83.73,0.8680000000000001,,,,,,,,,,,,,,,,,,,,,
128,ARE,2021-11,740682.2,73.25,75.0786,2141.2,0.4,0.45719999999999994,74134.32549999999,7.331550000000002,7.514649999999999,214.31099999999998,0.04,0.045800000000000014,0.849,,,,,,,,,259297.86666666667,95390196.2,9547.533,25.953066666666665,265983.0,26.622066666666665,0.0,3473.8399999999997,21329131.307692308,9739773.846153846,8746928.692307692,2842428.769230769,29373.833333333332,30400.6,213.4815384615385,97.4846153846154,87.5469230769231,28.449230769230773,3042.6666666666665,10085.333333333334,0.10086666666666667,46.39928571428571,9991083.0,112.44199999999998,34.0,1.1439999999999995,0.5259999999999999,67293.483,,317.84000000000003,17.259999999999998,1.1999999999999997,37.39999999999999,,1.1999999999999997,77.97000000000001,0.8900000000000002,,,,,10085.333333333334,0.10086666666666667,30400.6,3042.6666666666665,29373.833333333332,,,,,,,,,,,,
151,ARG,2021-11,5301926.9,1294.75,1233.9785,116183.8,21.2,20.10715,116255.48129999998,28.390049999999995,27.057450000000006,2547.5651000000003,0.4649,0.4408,1.0350000000000001,,,,,,,,,39658.333333333336,25232723.0,553.2783333333333,0.8696666666666667,37011.333333333336,0.8116666666666666,0.029,34.5,62509910.47058824,35336596.0,26973738.11764706,1100774.75,301789.78571428574,281763.05,137.06529411764703,77.4835294117647,59.146470588235296,2.415,6178.2,115942.35,0.2542,42.59000000000002,45605823.0,16.177,31.899999999999988,11.198000000000004,7.441000000000001,18933.907000000003,0.5999999999999999,191.03200000000007,5.5,16.199999999999996,27.699999999999996,,5.0,76.67000000000002,0.8450000000000001,,,,,115942.35,0.2542,281763.05,6178.2,301789.78571428574,,,,,,,,,,,,
172,ARM,2021-11,323469.6,1262.85,1432.12155,6838.75,46.25,47.342800000000004,108981.01425000001,425.47015,482.5,2304.06165,15.582249999999998,15.950399999999998,0.9719999999999999,,,,,,,,,9807.4,2210005.1764705884,744.5788235294118,3.3042,11184.78947368421,3.7683684210526316,0.13283333333333333,7.716666666666665,923530.0,645035.0,278495.0,,,8895.214285714286,31.11,21.73,9.38,,2996.8571428571427,6177.285714285715,0.20807142857142855,,2968128.0,102.93100000000001,35.7,11.232,7.571,8787.579999999998,1.8,341.0100000000001,7.110000000000001,1.5,52.10000000000001,94.04300000000005,4.200000000000001,75.08999999999999,0.7759999999999999,,,,,6177.285714285715,0.20807142857142855,8895.214285714286,2996.8571428571427,,,,,,,,,,,,,
193,ATG,2021-11,4101.2,3.85,4.2,105.5,0.3,0.32174999999999987,41540.393899999995,38.996,42.54084999999999,1068.59265,3.0386999999999995,3.25575,0.678,,,,,,,,,,,,,,,,,111558.0,58781.333333333336,52776.666666666664,,,496.125,112.99333333333334,59.53666666666666,53.45666666666667,,5025.0625,238.4375,0.2415,,98728.0,231.84499999999994,32.10000000000001,6.932999999999997,4.631,21490.94299999999,,191.511,13.169999999999993,,,,3.7999999999999985,77.02,0.7780000000000002,,,,,238.4375,0.2415,496.125,5025.0625,,,,,,,,,,,,,
216,AUS,2021-11,185969.45,1320.6,1347.6,1858.5,10.05,10.742799999999999,7211.411750000001,51.209500000000006,52.25635000000001,72.0678,0.3897999999999999,0.41655,0.8619999999999999,,,,,,,,,154364.86666666667,44717372.25,1734.0234374999995,5.985866666666667,155181.66666666666,6.017611111111111,0.008833333333333334,114.52777777777777,37239462.5,19445049.35,17579632.3,214780.85,140885.35,148374.7,144.4055,75.4035,68.169,0.8325000000000001,5753.55,37656.4,0.1461,63.81842105263158,25788217.0,3.201999999999999,37.89999999999999,15.504,10.128999999999998,44648.70999999999,0.5,107.79099999999997,5.069999999999998,13.0,16.5,,3.840000000000002,83.44000000000003,0.9439999999999994,,,,,37656.4,0.1461,148374.7,5753.55,140885.35,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,111.0,0.0
238,AUT,2021-11,925218.4,10579.5,9189.66425,11626.7,31.8,26.957150000000002,102312.40000000001,1169.9011500000001,1016.21035,1285.70255,3.5165000000000006,2.981,1.465,382.5,42.29750000000001,1635.642857142857,180.87242857142857,,,,,453834.3157894737,101600750.94736843,11235.203157894735,50.18589473684211,425734.63157894736,47.078631578947366,0.020444444444444446,51.49444444444444,12098305.1,6061565.75,5718515.25,652008.2,66384.75,54015.6,133.7865,67.02950000000001,63.237,7.208500000000001,5973.0,14131.45,0.15635,54.824210526315795,9043072.0,106.749,44.399999999999984,19.202,13.747999999999996,45436.685999999994,0.6999999999999997,145.183,6.349999999999998,28.399999999999988,30.899999999999988,,7.370000000000002,81.53999999999999,0.9220000000000003,,,,,14131.45,0.15635,54015.6,5973.0,66384.75,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,111.0,0.0
259,AZE,2021-11,553080.4,2035.75,2076.8141499999997,7354.85,26.25,26.514250000000004,54099.75445000001,199.1275,203.14425,719.4173000000001,2.5676,2.5934,1.0410000000000001,,,,,,,,,11425.545454545454,5286447.307692308,517.0958461538461,1.1176363636363635,12105.833333333334,1.1841666666666668,0.17344444444444443,5.822222222222222,10033531.92857143,5022516.5,4469289.642857143,589717.0833333334,28513.75,32444.25,98.14357142857143,49.127500000000005,43.71714285714286,5.769166666666667,3173.6,1981.55,0.01935,44.90687500000001,10223344.0,119.30900000000001,32.39999999999999,6.018,3.871,15847.418999999998,,559.812,7.110000000000001,0.29999999999999993,42.5,83.241,4.700000000000001,73.0,0.7560000000000001,,,,,1981.55,0.01935,32444.25,3173.6,28513.75,,,,,,,,,,,,
280,BDI,2021-11,20201.9,14.65,14.635699999999996,38.0,0.0,0.0,1648.4041499999996,1.1955,1.1943000000000001,3.1009999999999995,0.0,0.0,0.6379999999999999,,,,,,,,,,,,,,,,,1136.25,871.0,231.0,,50.0,39.86666666666667,0.01,0.01,0.0,,3.1333333333333333,18.533333333333335,0.0,11.11,12255429.0,423.062,17.5,2.5619999999999994,1.5040000000000004,702.2250000000003,71.70000000000002,293.0680000000001,6.049999999999998,,,6.144000000000002,0.8000000000000002,61.58,0.43299999999999994,,,,,18.533333333333335,0.0,39.86666666666667,3.1333333333333333,50.0,,,,,,,,,,,,
302,BEL,2021-11,1465660.25,11042.5,9640.107049999997,26271.05,28.7,25.764349999999997,125998.81074999999,949.2935,828.7337499999998,2258.4504,2.4673,2.214899999999999,1.573,413.42857142857144,35.54128571428571,2075.0,178.38221428571427,,,1433.5435,123.238,82737.17647058824,22640042.11764706,1946.3026470588234,7.112705882352941,80182.4705882353,6.89305882352941,0.124,8.188235294117646,16967951.444444444,8761226.055555556,8617975.777777778,798769.2222222222,6544.111111111111,6587.111111111111,145.8683333333333,75.31777777777776,74.08666666666664,6.867222222222221,566.2777777777778,3593.6666666666665,0.03083333333333334,45.31888888888887,11632334.0,375.56400000000014,41.79999999999999,18.57100000000001,12.848999999999995,42658.576,0.20000000000000004,114.89799999999998,4.290000000000001,25.10000000000001,31.399999999999988,,5.64,81.63000000000004,0.9310000000000006,,,,,3593.6666666666665,0.03083333333333334,6587.111111111111,566.2777777777778,6544.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,99.82,0.09,0.09,0.0,111.0,0.0
323,BEN,2021-11,24816.4,4.85,5.49285,161.0,0.0,0.0,1993.119850000001,0.38950000000000007,0.44125,12.931000000000006,0.0,0.0,0.59,,,,,,,,,,,,,,,,,328795.5,287068.0,250093.5,,,5863.625,2.64,2.305,2.005,,471.0,5526.25,0.044375,50.0,12451031.0,99.10999999999996,18.800000000000004,3.2440000000000007,1.9419999999999997,2064.236,49.600000000000016,235.848,0.9899999999999999,0.5999999999999999,12.300000000000004,11.034999999999998,0.5,61.769999999999996,0.545,,,,,5526.25,0.044375,5863.625,471.0,,,,,,,,,,,,,
350,BFA,2021-11,15243.65,36.05,32.7217,235.55,2.55,2.1072,709.1027,1.677,1.5220500000000006,10.956999999999999,0.11865,0.09804999999999998,0.35,,,,,,,,,,,,,,,,,661796.0,364565.0,297231.0,,,17392.0,3.08,1.7,1.38,,809.0,5010.5,0.023,13.889999999999997,21497097.0,70.151,17.6,2.4089999999999994,1.3580000000000003,1703.1019999999996,43.70000000000002,269.0479999999999,2.420000000000001,1.6000000000000003,23.89999999999999,11.877000000000004,0.4000000000000001,61.58,0.45200000000000007,,,,,5010.5,0.023,17392.0,809.0,,,,,,,,,,,,,
371,BGD,2021-11,1571794.45,217.5,219.7786,27908.6,3.9,4.3356,9451.36145,1.3078,1.3215999999999999,167.8173,0.0234,0.026000000000000013,0.8150000000000001,,,,,,,,,17885.529411764706,10489100.352941176,63.07205882352942,0.10752941176470587,17574.058823529413,0.10570588235294119,0.012411764705882357,80.72941176470587,78942395.66666667,47364652.333333336,31577743.333333332,,1111682.8333333333,1074101.2777777778,47.46800000000001,28.48,18.988,,6458.666666666667,602099.9444444445,0.36200000000000004,23.150000000000002,166303494.0,1265.036,27.5,5.098,3.2619999999999996,3523.983999999998,14.800000000000006,298.00299999999993,8.379999999999999,1.0,44.70000000000002,34.808,0.8000000000000002,72.59,0.6319999999999999,,,,,602099.9444444445,0.36200000000000004,1074101.2777777778,6458.666666666667,1111682.8333333333,,,,,,,,,,,,
392,BGR,2021-11,644994.45,3503.15,3678.5,25787.4,159.05,155.58575000000002,93522.79475,507.9491999999999,533.3745500000001,3739.11705,23.062099999999997,22.559549999999998,0.9810000000000001,724.2142857142857,105.0092142857143,8281.5,1200.7995714285714,,,,,,5926412.666666667,859.3168333333333,,35491.47368421053,5.146105263157896,0.10638888888888892,9.572222222222223,3027295.65,,1600884.15,,16064.6,15693.65,43.8945,,23.212999999999997,,2275.45,,,53.7,6896655.0,65.18000000000004,44.70000000000002,20.800999999999995,13.271999999999997,18563.307000000008,1.5,424.688,5.810000000000001,30.100000000000012,44.399999999999984,,7.453999999999998,75.04999999999998,0.8160000000000004,,,,,,,15693.65,2275.45,16064.6,,,,,,,,,,,,
414,BHR,2021-11,277137.45,25.95,28.35,1393.05,0.05,0.007149999999999999,158518.69965,14.8432,16.21585,796.8045999999999,0.028599999999999997,0.0041,0.7489999999999999,,,,,,,,,15705.272727272728,7042530.153846154,4028.227538461538,8.983181818181817,16544.882352941175,9.46329411764706,0.0017647058823529419,596.5117647058823,2814170.55,1182372.9,1147030.6,,4005.4,4035.4,160.96699999999998,67.6295,65.609,,2308.2,465.5,0.026650000000000014,29.63,1748295.0,1935.9069999999997,32.39999999999999,2.372,1.3870000000000002,43290.704999999994,,151.68899999999996,16.52,5.799999999999998,37.60000000000001,,2.0,77.28999999999999,0.8520000000000001,,,,,465.5,0.026650000000000014,4035.4,2308.2,4005.4,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,279.0,0.0
435,BHS,2021-11,22546.55,15.2,15.600149999999996,660.8,1.4,1.3071000000000002,56804.62259999999,38.29545,39.3031,1664.84425,3.52725,3.293349999999999,0.784,,,,,,,,,322.0,160070.16666666666,403.28683333333333,0.8109999999999999,356.09090909090907,0.8970000000000001,0.05472727272727273,19.7,269148.5,146478.5,131361.5,,,989.8421052631579,67.81,36.905,33.095,,2493.7894736842104,806.2105263157895,0.2031578947368422,,396914.0,39.49699999999999,34.3,8.996,5.200000000000001,27717.847,,235.95400000000004,13.169999999999993,3.100000000000001,20.399999999999995,,2.899999999999999,73.92000000000002,0.8139999999999998,,,,,806.2105263157895,0.2031578947368422,989.8421052631579,2493.7894736842104,,,,,,,,,,,,,
456,BIH,2021-11,261730.45,790.7,753.8001,11909.05,36.2,33.49279999999999,80200.3181,242.28884999999997,230.9819,3649.2109000000005,11.092500000000001,10.263100000000001,1.204,,,,,,,,,3697.4545454545455,1337230.357142857,409.7586428571429,1.132818181818182,2973.684210526316,0.9112105263157896,0.255,3.938888888888889,1553874.0,833233.0,720641.0,,,11401.5,47.61,25.53,22.08,,3493.75,4460.25,0.1365,35.19,3263459.0,68.49600000000001,42.5,16.569,10.711000000000006,11713.894999999997,0.20000000000000004,329.6350000000001,10.080000000000004,30.2,47.70000000000002,97.164,3.5,77.40000000000002,0.7799999999999998,,,,,4460.25,0.1365,11401.5,3493.75,,,,,,,,,,,,,
478,BLR,2021-11,620530.5,1911.7,1935.0784999999996,4793.5,15.05,15.4355,65714.20525,202.4491,204.92489999999998,507.63184999999993,1.5938999999999999,1.6345999999999996,0.99,,,,,,,,,,9913567.0,1049.8473333333334,,29432.526315789473,3.1170526315789475,0.06622222222222224,15.233333333333333,5547363.5,3185650.0,2361713.5,,,44072.42857142857,58.75,33.735,25.015,,4667.0,23992.5,0.25399999999999995,19.44,9442867.0,46.857999999999976,40.29999999999999,14.799000000000001,9.788000000000002,17167.967,,443.129,5.180000000000002,10.5,46.100000000000016,,11.0,74.78999999999999,0.8230000000000002,,,,,23992.5,0.25399999999999995,44072.42857142857,4667.0,,,,,,,,,,,,,
499,BLZ,2021-11,28496.65,135.15,140.59985,526.35,3.35,3.1785,70376.86915000001,333.7738,347.23330000000004,1299.9023999999995,8.27345,7.84995,1.078,,,,,,,,,,321572.3333333333,794.1723333333334,,1362.1875,3.36425,0.11081250000000002,9.0875,394988.5,225574.0,187697.0,,,1085.0833333333333,97.54499999999999,55.71,46.35,,2679.8333333333335,269.6666666666667,0.06658333333333336,60.190000000000026,404915.0,16.425999999999995,25.0,3.853,2.278999999999999,7824.361999999996,,176.95699999999994,17.110000000000007,,,90.08300000000003,1.3000000000000003,74.61999999999998,0.7159999999999997,,,,,269.6666666666667,0.06658333333333336,1085.0833333333333,2679.8333333333335,,,,,,,,,,,,,
510,BMU,2021-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101341.0,48464.0,47365.0,5512.0,,1027.2,163.21,78.05,76.28,8.88,16543.2,209.6,0.3376,43.89000000000001,62092.0,1308.82,,,,50669.315,,139.547,13.0,,,,,82.59,,,,,,209.6,0.3376,1027.2,16543.2,,,,,,,,,,,,,
531,BOL,2021-11,520791.05,741.15,704.86425,18989.9,6.3,6.2142,44011.98899999999,62.63454999999999,59.568,1604.8341500000001,0.5325,0.5251499999999999,1.1779999999999997,,,,,,,,,6170.0,2664345.1875,225.1635,0.5214285714285715,5400.722222222223,0.4563888888888889,0.12838888888888889,8.083333333333332,7947756.75,4625788.75,3913283.0,355632.0,,26055.909090909092,67.16749999999999,39.089999999999996,33.07,3.005,2202.0,10301.818181818182,0.0870909090909091,30.089999999999993,11832936.0,10.202,25.39999999999999,6.703999999999996,4.393,6885.829,7.099999999999997,204.299,6.889999999999999,,,25.382999999999992,1.1,71.51,0.718,,,,,10301.818181818182,0.0870909090909091,26055.909090909092,2202.0,,,,,,,,,,,,,
553,BRA,2021-11,21915774.95,10064.75,10192.921400000001,610257.75,238.15,244.87150000000003,102413.30219999999,47.03295,47.63210000000001,2851.75905,1.11285,1.1443,0.9510000000000002,,,,,,,,,,64755932.0,302.607,,2782.375,0.012750000000000001,,,289889078.28571427,161752169.57142857,126365334.14285715,11241769.857142856,4695554.0,1264502.8823529412,135.46714285714287,75.58571428571429,59.050000000000004,5.2542857142857144,5909.058823529412,170619.70588235295,0.07958823529411764,41.63333333333333,213993441.0,25.040000000000006,33.5,8.551999999999996,5.0600000000000005,14103.451999999996,3.3999999999999995,177.9610000000001,8.110000000000003,10.099999999999998,17.9,,2.2,75.88000000000002,0.7650000000000002,,,,,170619.70588235295,0.07958823529411764,1264502.8823529412,5909.058823529412,4695554.0,0.0,0.0,2.7,0.0,0.0,0.0,94.59,0.0,2.71,0.0,111.0,0.0
574,BRB,2021-11,21043.4,293.0,307.06435,184.8,2.65,2.6357500000000003,73141.51845,1018.3936,1067.2775,642.3180000000001,9.210599999999998,9.16105,1.1039999999999999,,,,,,,,,,,,,,,,,281490.82352941175,150804.58823529413,130686.23529411765,,571.7647058823529,666.4117647058823,97.83941176470589,52.415294117647065,45.4229411764706,,2316.235294117647,209.05882352941177,0.07276470588235294,67.59000000000002,287708.0,664.4629999999999,39.79999999999999,14.952000000000002,9.473000000000004,16978.067999999992,,170.05000000000004,13.569999999999997,1.8999999999999992,14.5,88.46900000000002,5.799999999999998,79.19000000000003,0.8139999999999998,,,,,209.05882352941177,0.07276470588235294,666.4117647058823,2316.235294117647,571.7647058823529,,,,,,,,,,,,
595,BRN,2021-11,13946.6,65.7,76.60000000000001,93.6,0.4,0.5928500000000001,31586.838649999998,148.80010000000001,173.48685000000006,211.98925000000008,0.906,1.3428000000000002,0.8459999999999999,,,,,,,,,,,,,,,,,660106.0,369771.375,290334.625,,5721.692307692308,4638.055555555556,149.5025,83.74812500000002,65.758125,,10504.555555555555,1831.5555555555557,0.41477777777777775,79.63000000000004,441532.0,81.347,32.39999999999999,4.590999999999998,2.3819999999999997,71809.251,,201.28499999999994,12.789999999999996,2.0,30.899999999999988,,2.700000000000001,75.85999999999997,0.8379999999999995,,,,,1831.5555555555557,0.41477777777777775,4638.055555555556,10504.555555555555,5721.692307692308,,,,,,,,,,,,
616,BTN,2021-11,2624.6,0.55,0.42155,3.0,0.0,0.0,3365.3032999999996,0.7051999999999999,0.5401999999999999,3.847,0.0,0.0,0.48600000000000004,,,,,,,,,1338.375,1213082.8823529412,1555.4338823529415,1.7159999999999997,1365.5555555555557,1.7509999999999997,0.00011111111111111112,5042.117647058823,,,,,,,,,,,,,,47.22,779900.0,21.187999999999995,28.600000000000012,4.885000000000001,2.9769999999999985,8708.597,1.5,217.0659999999999,9.75,,,79.807,1.6999999999999997,71.77999999999999,0.654,,,,,,,,,,,,,,,,,,,,,
637,BWA,2021-11,192440.1,392.55,393.51445,2410.8,0.5,0.5498999999999999,80275.69215,163.75084999999999,164.15330000000003,1005.6565500000003,0.20854999999999996,0.22939999999999997,0.7380000000000002,,,,,,,,,,,,,,,,,1137002.6666666667,776682.3333333334,360320.3333333333,,,14451.166666666666,47.43,32.4,15.030000000000001,,6028.388888888889,7617.777777777777,0.31772222222222224,15.08,2397240.0,4.043999999999999,25.800000000000004,3.941000000000001,2.242,15807.374000000005,,237.37199999999999,4.8100000000000005,5.700000000000002,34.39999999999999,,1.8,69.59,0.7349999999999998,,,,,7617.777777777777,0.31772222222222224,14451.166666666666,6028.388888888889,,,,,,,,,,,,,
658,CAF,2021-11,11618.15,7.4,7.40005,100.45,0.05,0.05005,2361.4188999999997,1.5040499999999999,1.5039500000000001,20.4168,0.010150000000000001,0.010150000000000001,0.32,,,,,,,,,,,,,,,,,422277.0,362079.0,321763.0,,,1916.142857142857,8.58,7.36,6.54,,389.42857142857144,1694.4285714285713,0.034428571428571426,10.81789473684211,4919987.0,7.479000000000002,18.300000000000004,3.6550000000000002,2.251,661.2399999999999,,435.727,6.099999999999998,,,16.603000000000005,1.0,53.27999999999999,0.39700000000000013,,,,,1694.4285714285713,0.034428571428571426,1916.142857142857,389.42857142857144,,,,,,,,,,,,,
681,CAN,2021-11,1749179.2,2448.9,2387.2428999999997,29315.85,26.05,26.035799999999995,45948.912449999996,64.32964999999999,62.71,770.0935000000001,0.68425,0.6839,0.9819999999999999,519.7368421052631,13.652894736842104,1788.0,46.96863157894736,,,,,84173.22222222222,47062923.05555555,1236.2884999999999,2.211222222222222,85394.5,2.2432222222222222,0.027944444444444456,36.00555555555556,59357743.45,30003732.8,28583562.1,770448.55,63469.7,63359.05,155.9255,78.81700000000001,75.08500000000001,2.024,1664.4,15219.9,0.039950000000000006,67.13000000000001,38067913.0,4.037000000000001,41.39999999999999,16.984,10.796999999999999,44017.59100000001,0.5,105.59899999999998,7.370000000000002,12.0,16.6,,2.5,82.43000000000004,0.9289999999999999,,,,,15219.9,0.039950000000000006,63359.05,1664.4,63469.7,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,111.0,0.0
703,CHE,2021-11,904884.0,3433.0,2916.9857,11309.75,7.4,7.01435,103824.75159999999,393.89609999999993,334.68965000000003,1297.6602500000004,0.8491500000000001,0.8048500000000001,1.4600000000000002,122.44444444444444,14.049055555555555,588.8333333333334,67.56166666666667,,,280.0,32.126999999999995,33699.11111111111,11589459.111111112,1329.7535555555557,3.8665,31097.666666666668,3.568111111111111,0.1041111111111111,9.833333333333332,11285691.666666666,5770588.833333333,5600446.0,,19375.666666666668,15624.166666666666,129.48944444444444,66.21222222222224,64.25777777777778,,1792.7222222222222,4110.222222222223,0.04727777777777779,46.29999999999998,8715494.0,214.243,43.100000000000016,18.435999999999996,12.644000000000004,57410.16599999998,,99.73900000000002,5.590000000000002,22.60000000000001,28.899999999999988,,4.53,83.77999999999999,0.9549999999999997,,,,,4110.222222222223,0.04727777777777779,15624.166666666666,1792.7222222222222,19375.666666666668,0.0,0.0,0.0,0.0,0.0,0.0,99.965,0.0,0.035,0.0,111.0,0.0
725,CHL,2021-11,1717497.6,2272.4,2216.77135,37917.0,16.85,15.692999999999998,89395.44225000001,118.27799999999999,115.38249999999998,1973.5730000000003,0.877,0.81685,1.176,,,,,,,,,66568.05555555556,23934722.055555556,1245.7979999999998,3.4648333333333334,66311.55555555556,3.4514444444444443,0.033000000000000015,30.283333333333335,38467649.705882356,16640051.294117646,15559592.294117646,6840240.0,159294.70588235295,163829.35294117648,200.22294117647058,86.61176470588236,80.98647058823532,35.603529411764704,8527.411764705883,15615.235294117647,0.08111764705882354,35.64999999999999,19212362.0,24.281999999999993,35.39999999999999,11.086999999999996,6.938000000000001,22767.037000000008,1.3000000000000003,127.99299999999997,8.460000000000004,34.2,41.5,,2.11,80.18000000000004,0.8509999999999996,,,,,15615.235294117647,0.08111764705882354,163829.35294117648,8527.411764705883,159294.70588235295,0.0,0.0,0.165,0.0,0.0,0.0,99.5,0.0,0.0,0.0,111.0,0.0
748,CHN,2021-11,98088.1,61.2,68.52135000000001,4636.0,0.0,0.0,67.91794999999999,0.042350000000000006,0.04740000000000002,3.21,0.0,0.0,1.184,,,,,,,,,,,,,,,,,2357709000.0,1225000000.0,1074202333.3333333,51047666.666666664,7833550.0,7511435.65,163.252,84.82,74.38000000000001,3.533333333333333,5201.05,2002548.0,0.13900000000000004,76.39,1444216102.0,147.674,38.70000000000001,10.640999999999998,5.929000000000001,15308.712,0.6999999999999997,261.899,9.740000000000002,1.8999999999999992,48.399999999999984,,4.340000000000002,76.91000000000001,0.7609999999999997,,,,,2002548.0,0.13900000000000004,7511435.65,5201.05,7833550.0,,,,,,,,,,,,
769,CIV,2021-11,61456.1,14.0,14.07845,699.75,0.35,0.4928499999999999,2271.6398,0.5174500000000001,0.5205,25.86534999999999,0.01295,0.018300000000000004,0.782,,,,,,,,,2165.9285714285716,1109851.5,41.02406250000001,0.08007142857142857,2135.777777777778,0.079,0.006722222222222225,152.88888888888889,3587983.0,2518272.0,1069714.3333333333,,,37060.92857142857,13.263333333333334,9.306666666666665,3.9566666666666666,,1369.9285714285713,21219.64285714286,0.07842857142857142,17.59,27053629.0,76.39899999999997,18.699999999999996,2.933,1.5820000000000005,3601.0060000000003,28.199999999999996,303.7399999999999,2.420000000000001,,,19.351,,57.77999999999999,0.5380000000000001,,,,,21219.64285714286,0.07842857142857142,37060.92857142857,1369.9285714285713,,,,,,,,,,,,,
